imdbId,ordering,actor_name,category,characters
465430,1,Andy Serkis,actor,David
465430,2,Reece Shearsmith,actor,Peter
465430,3,Jennifer Ellison,actress,Tracey
465430,4,Steven O'Donnell,actor,Andrew
465436,1,Daniel Radcliffe,actor,Maps
465436,2,Teresa Palmer,actress,Lucy
465436,3,Lee Cormie,actor,Misty
465436,4,Christian Byers,actor,Sparks
465494,1,Timothy Olyphant,actor,Agent 47
465494,2,Dougray Scott,actor,Mike Whittier
465494,3,Olga Kurylenko,actress,Nika Boronina
465494,4,Robert Knepper,actor,Yuri Marklov
465502,1,John Cusack,actor,Igor
465502,2,Molly Shannon,actress,Eva
465502,3,Steve Buscemi,actor,Scamper
465502,4,Myleene Klass,actress,Dr. Holzwurm
465538,1,George Clooney,actor,Michael Clayton
465538,2,Tilda Swinton,actress,Karen Crowder
465538,3,Tom Wilkinson,actor,Arthur Edens
465538,4,Michael O'Keefe,actor,Barry Grissom
465551,1,Cate Blanchett,actress,Sheba Hart
465551,2,Judi Dench,actress,Barbara Covett
465551,3,Andrew Simpson,actor,Steven Connolly
465551,4,Tom Georgeson,actor,Ted Mawson
465580,1,Camilla Belle,actress,Kira Hudson
465580,2,Dakota Fanning,actress,Cassie Holmes
465580,3,Chris Evans,actor,Nick Gant
465580,4,Colin Ford,actor,Young Nick
465602,1,Clive Owen,actor,Smith
465602,2,Monica Bellucci,actress,Donna Quintano
465602,3,Paul Giamatti,actor,Hertz
465602,4,Stephen McHattie,actor,Hammerson
465624,1,Uma Thurman,actress,Jenny Johnson|G-Girl
465624,2,Luke Wilson,actor,Matt Saunders
465624,3,Anna Faris,actress,Hannah Lewis
465624,4,Rainn Wilson,actor,Vaughn Haige
465657,1,Alistair Abell,actor,Colin MacLeod
465657,2,Debi Mae West,actress,Dahlia
465657,3,Nolan North,actor,Marcus Octavius
465657,4,Scott McNeil,actor,Amergan|Gregor|Lab Director
465997,1,Reba McEntire,actress,Dixie
465997,2,Patrick Swayze,actor,Cash
465997,3,Jonah Bobo,actor,Tod
465997,4,Harrison Fahn,actor,Copper
466342,1,Alyson Hannigan,actress,Julia Jones
466342,2,Adam Campbell,actor,Grant Funkyerdoder
466342,3,Fred Willard,actor,Bernie Funkyerdoder
466342,4,Jennifer Coolidge,actress,Roz Funkyerdoder
466893,1,Anna Paquin,actress,Lisa Cohen
466893,2,Matt Damon,actor,Mr. Aaron
466893,3,Mark Ruffalo,actor,Maretti
466893,4,J. Smith-Cameron,actress,Joan
466909,1,Liev Schreiber,actor,Robert Thorn
466909,2,Julia Stiles,actress,Katherine Thorn
466909,3,Seamus Davey-Fitzpatrick,actor,Damien
466909,4,David Thewlis,actor,Keith Jennings
467197,1,Mark Wahlberg,actor,Max Payne
467197,2,Mila Kunis,actress,Mona Sax
467197,3,Beau Bridges,actor,BB Hensley
467197,4,Ludacris,actor,Jim Bravura
467200,1,Natalie Portman,actress,Anne Boleyn
467200,2,Scarlett Johansson,actress,Mary Boleyn
467200,3,Eric Bana,actor,Henry Tudor
467200,4,Jim Sturgess,actor,George Boleyn
467406,1,Elliot Page,actor,Juno MacGuff
467406,2,Michael Cera,actor,Paulie Bleeker
467406,3,Jennifer Garner,actress,Vanessa Loring
467406,4,Jason Bateman,actor,Mark Loring
468094,1,Riz Ahmed,actor,Shafiq
468094,2,Farhad Harun,actor,Ruhel
468094,3,Waqar Siddiqui,actor,Monir
468094,4,Arfan Usman,actor,Asif Iqbal
468445,1,Paul Giamatti,actor,Screw-On Head
468445,2,David Hyde Pierce,actor,Emperor Zombie
468445,3,Patton Oswalt,actor,Mr. Groin|Gung the Magnificent
468445,4,Corey Burton,actor,President Abraham Lincoln|Demigod|Professor Fruen
468489,1,Ryan Gosling,actor,Dan Dunne
468489,2,Anthony Mackie,actor,Frank
468489,3,Shareeka Epps,actress,Drey
468489,4,Jeff Lima,actor,Roodly
468492,1,Song Kang-ho,actor,Park Gang-Doo
468492,2,Byun Hee-Bong,actor,Park Hie-bong
468492,3,Park Hae-il,actor,Park Nam-il
468492,4,Bae Doona,actress,Park Nam-Joo
468565,1,Presley Chweneyagae,actor,Tsotsi
468565,2,Mothusi Magano,actor,Boston
468565,3,Israel Matseke-Zulu,actor,Mandla| Tsotsi's Father
468565,4,Terry Pheto,actress,Miriam
468569,1,Christian Bale,actor,Bruce Wayne|Batman
468569,2,Heath Ledger,actor,Joker
468569,3,Aaron Eckhart,actor,Harvey Dent
468569,4,Michael Caine,actor,Alfred
469021,1,Steve Coogan,actor,Alan Partridge|Jason Statham|Jason Bourne
469021,2,Colm Meaney,actor,Pat Farrell
469021,3,Tim Key,actor,Side Kick Simon
469021,4,Karl Theobald,actor,Greg Frampton
469184,1,Ken Leung,actor,Liam Liu
469184,2,Hayden Panettiere,actress,Adelaide Bourbon
469184,3,Kelly Hu,actress,Micki Yang
469184,4,Joel David Moore,actor,Joe Silverman
469263,1,Billy Bob Thornton,actor,Charles Farmer
469263,2,Virginia Madsen,actress,Audrey 'Audie' Farmer
469263,3,Bruce Dern,actor,Hal
469263,4,Max Thieriot,actor,Shepard Farmer
469494,1,Daniel Day-Lewis,actor,Daniel Plainview
469494,2,Paul Dano,actor,Paul Sunday|Eli Sunday
469494,3,Ciarán Hinds,actor,Fletcher
469494,4,Martin Stringer,actor,Silver Assay Worker
469641,1,Nicolas Cage,actor,John McLoughlin
469641,2,Michael Peña,actor,Will Jimeno
469641,3,Maria Bello,actress,Donna McLoughlin
469641,4,Maggie Gyllenhaal,actress,Allison Jimeno
469754,1,Jens Albinus,actor,Direktøren for det hele|Kristoffer|Svend E
469754,2,Peter Gantzler,actor,Ravn
469754,3,Friðrik Þór Friðriksson,actor,Finnur
469754,4,Benedikt Erlingsson,actor,Tolk
469903,1,Rob Brown,actor,Ernie Davis
469903,2,Dennis Quaid,actor,Ben Schwartzwalder
469903,3,Clancy Brown,actor,Roy Simmons
469903,4,Darrin Dewitt Henson,actor,Jim Brown
470055,1,Susan May Pratt,actress,Amy
470055,2,Richard Speight Jr.,actor,James
470055,3,Niklaus Lange,actor,Zach
470055,4,Ali Hillis,actress,Lauren
470705,1,Ashley Judd,actress,Agnes White
470705,2,Michael Shannon,actor,Peter Evans
470705,3,Harry Connick Jr.,actor,Jerry Goss
470705,4,Lynn Collins,actress,R.C.
470752,1,Alicia Vikander,actress,Ava
470752,2,Domhnall Gleeson,actor,Caleb
470752,3,Oscar Isaac,actor,Nathan
470752,4,Sonoya Mizuno,actress,Kyoko
470765,1,Catherine O'Hara,actress,Marilyn Hack
470765,2,Harry Shearer,actor,Victor Allan Miller
470765,3,Parker Posey,actress,Callie Webb
470765,4,Christopher Guest,actor,Jay Berman
471041,1,Ving Rhames,actor,Joshua Harlow
471041,2,Robert Carlyle,actor,Father MacAvoy
471041,3,Kelly Hu,actress,Lai Lai Zhen
471041,4,Ian Somerhalder,actor,Miles Slade
471042,1,Eddie Murphy,actor,Slide
471042,2,Ben Stiller,actor,Josh Kovaks
471042,3,Casey Affleck,actor,Charlie
471042,4,Alan Alda,actor,Arthur Shaw
471711,1,Billy West,actor,Philip J. Fry|Dr. John Zoidberg|Prof. Hubert Farnsworth
471711,2,Katey Sagal,actress,Turanga Leela
471711,3,John DiMaggio,actor,Bender Rodriguez|Barbados Slim|Robot Santa
471711,4,Tress MacNeille,actress,Linda|Dr. Cahill|Dr. Shlavinowitz
472027,1,Paul Giamatti,actor,John Adams
472027,2,Laura Linney,actress,Abigail Adams
472027,3,John Dossett,actor,Benjamin Rush
472027,4,Stephen Dillane,actor,Thomas Jefferson
472027,5,Sarah Polley,actress,Nabby Adams|Nabby Adams Smith
472027,6,Samuel Barnett,actor,Thomas Adams
472027,7,David Morse,actor,George Washington
472027,8,Andrew Scott,actor,Colonel William Smith
472027,9,Danny Huston,actor,Samuel Adams
472027,10,Ebon Moss-Bachrach,actor,John Quincy Adams
472033,1,Elijah Wood,actor,#9
472033,2,Jennifer Connelly,actress,#7
472033,3,Crispin Glover,actor,#6
472033,4,Christopher Plummer,actor,#1
472043,1,Gerardo Taracena,actor,Middle Eye
472043,2,Raoul Max Trujillo,actor,Zero Wolf
472043,3,Dalia Hernández,actress,Seven
472043,4,Rudy Youngblood,actor,Jaguar Paw
472050,1,Steven Kaplan,actor,Danny
472050,2,William H. Macy,actor,Ernie
472050,3,Cheryl Hines,actress,Beth
472050,4,Alia Shawkat,actress,Camille
472062,1,Tom Hanks,actor,Charlie Wilson
472062,2,Julia Roberts,actress,Joanne Herring
472062,3,Philip Seymour Hoffman,actor,Gust Avrakotos
472062,4,Amy Adams,actress,Bonnie Bach
472160,1,Christina Ricci,actress,Penelope Wilhern
472160,2,James McAvoy,actor,Johnny|Max
472160,3,Reese Witherspoon,actress,Annie
472160,4,Richard E. Grant,actor,Franklin Wilhern
472181,1,Hank Azaria,actor,Gargamel
472181,2,Katy Perry,actress,Smurfette
472181,3,Jonathan Winters,actor,Papa
472181,4,Neil Patrick Harris,actor,Patrick Winslow
472198,1,Jamal Woolard,actor,Christopher 'Biggie' Wallace
472198,2,Anthony Mackie,actor,Tupac Shakur
472198,3,Derek Luke,actor,Sean 'Puffy' Combs
472198,4,Momo Dione,actor,Record Executive at Party
472205,1,Cillian Murphy,actor,Neil
472205,2,Lucy Liu,actress,Violet
472205,3,Jason Sudeikis,actor,Jonathan
472205,4,Michael Panes,actor,Lucien
472399,1,Jason Statham,actor,Arthur Bishop
472399,2,Ben Foster,actor,Steve McKenna
472399,3,Donald Sutherland,actor,Harry McKenna
472399,4,Tony Goldwyn,actor,Dean
472562,1,Roy Dupuis,actor,General Romeo Dallaire
472562,2,Owen Sejake,actor,Ghanian General Henry Anyidoho
472562,3,James Gallanders,actor,Major Brent Beardsley
472562,4,Michel Ange Nzojibwami,actor,Colonel Théoneste Bagosora
472602,1,Michael J. Fox,actor,Stuart Little
472602,2,Geena Davis,actress,Mrs. Little
472602,3,Hugh Laurie,actor,Mr. Little
472602,4,Wayne Brady,actor,Reeko
473075,1,Jake Gyllenhaal,actor,Dastan
473075,2,Gemma Arterton,actress,Tamina
473075,3,Ben Kingsley,actor,Nizam
473075,4,Alfred Molina,actor,Sheik Amar
473308,1,Keri Russell,actress,Jenna
473308,2,Nathan Fillion,actor,Dr. Pomatter
473308,3,Jeremy Sisto,actor,Earl
473308,4,Cheryl Hines,actress,Becky
473444,1,Chow Yun-Fat,actor,Emperor Ping
473444,2,Gong Li,actress,Empress Phoenix
473444,3,Jay Chou,actor,Prince Jai
473444,4,Ye Liu,actor,Crown Prince Wan
473705,1,Russell Crowe,actor,Cal McAffrey
473705,2,Rachel McAdams,actress,Della Frye
473705,3,Ben Affleck,actor,Stephen Collins
473705,4,Helen Mirren,actress,Cameron Lynne
473709,1,David Duchovny,actor,Mike Klein
473709,2,Sigourney Weaver,actress,Lenny
473709,3,Ioan Gruffudd,actor,Richard McCallister
473709,4,Judy Greer,actress,Alice
473753,1,Rie Rasmussen,actress,Angel-A
473753,2,Jamel Debbouze,actor,André Moussah
473753,3,Gilbert Melki,actor,Franck
473753,4,Serge Riaboukine,actor,Pedro
475169,1,George Babluani,actor,Sébastien
475169,2,Aurélien Recoing,actor,Jacky
475169,3,Pascal Bongard,actor,Le maître de cérémonie
475169,4,Fred Ulysse,actor,Alain
475276,1,David Alan Basche,actor,Todd Beamer
475276,2,Olivia Thirlby,actress,Nicole Carol Miller
475276,3,Liza Colón-Zayas,actress,Waleska Martinez
475276,4,J.J. Johnson,actor,Captain Jason M. Dahl
475290,1,Josh Brolin,actor,Eddie Mannix
475290,2,George Clooney,actor,Baird Whitlock
475290,3,Alden Ehrenreich,actor,Hobie Doyle
475290,4,Ralph Fiennes,actor,Laurence Laurentz
475293,1,Zac Efron,actor,Troy Bolton
475293,2,Vanessa Hudgens,actress,Gabriella Montez
475293,3,Ashley Tisdale,actress,Sharpay Evans
475293,4,Lucas Grabeel,actor,Ryan Evans
475298,1,Snoop Dogg,actor,HOH|Devon
475298,2,Daniella Alonso,actress,Posie Santano
475298,3,Anson Mount,actor,Tex Jr
475298,4,Hawthorne James,actor,Liore
475355,1,Terrence Howard,actor,Jim Ellis
475355,2,Bernie Mac,actor,Elston
475355,3,Kimberly Elise,actress,Sue Davis
475355,4,Tom Arnold,actor,Bink
475394,1,Jeremy Piven,actor,Buddy Israel
475394,2,Ryan Reynolds,actor,Richard Messner
475394,3,Ray Liotta,actor,Donald Carruthers
475394,4,Joseph Ruskin,actor,Primo Sparazza
475783,1,Jae-yeong Jeong,actor,Chief Comrade Lee Su-Hwa
475783,2,Shin Ha-kyun,actor,2nd Lt. Pyo Hyun-Chul
475783,3,Kang Hye-jeong,actress,Yeo-il
475783,4,Ha-ryong Lim,actor,Jang Young-hee (North)
475937,1,Anastasia Hille,actress,Marie Jones
475937,2,Karel Roden,actor,Nicolai
475937,3,Valentin Goshev,actor,Patriarch - present day
475937,4,Valentin Ganev,actor,Andrei Misharin|Kolya Kaidavosky
475944,1,Steven Strait,actor,Caleb Danvers
475944,2,Sebastian Stan,actor,Chase Collins
475944,3,Toby Hemingway,actor,Reid Garwin
475944,4,Taylor Kitsch,actor,Pogue Parry
476735,1,Çetin Tekindor,actor,Hüseyin
476735,2,Fikret Kuskan,actor,Sadik
476735,3,Hümeyra,actress,Nuran
476735,4,Ege Tanman,actor,Deniz
476964,1,Jodie Foster,actress,Erica Bain
476964,2,Terrence Howard,actor,Detective Mercer
476964,3,Naveen Andrews,actor,David Kirmani
476964,4,Nicky Katt,actor,Detective Vitale
476991,1,Tanner Cohen,actor,Timothy
476991,2,Wendy Robie,actress,Ms. Tebbit
476991,3,Judy McLane,actress,Donna
476991,4,Zelda Williams,actress,Frankie
477051,1,Eddie Murphy,actor,Norbit|Rasputia|Mr. Wong
477051,2,Thandiwe Newton,actress,Kate Thomas
477051,3,Terry Crews,actor,Big Jack Latimore
477051,4,Clifton Powell,actor,Earl Latimore
477071,1,Sandra Bullock,actress,Linda Hanson
477071,2,Julian McMahon,actor,Jim Hanson
477071,3,Amber Valletta,actress,Claire
477071,4,Shyann McClure,actress,Megan Hanson
477078,1,Reece Thompson,actor,Hal Hefner
477078,2,Anna Kendrick,actress,Ginny Ryerson
477078,3,Nicholas D'Agosto,actor,Ben Wekselbaum
477078,4,Utkarsh Ambudkar,actor,Ram
477080,1,Denzel Washington,actor,Frank
477080,2,Chris Pine,actor,Will
477080,3,Rosario Dawson,actress,Connie
477080,4,Ethan Suplee,actor,Dewey
477095,1,James McAvoy,actor,Brian Jackson
477095,2,Alice Eve,actress,Alice Harbinson
477095,3,Rebecca Hall,actress,Rebecca Epstein
477095,4,Joseph Friend,actor,Young Brian
477139,1,Patrick Fugit,actor,Zia
477139,2,Shea Whigham,actor,Eugene
477139,3,Tom Waits,actor,Kneller
477139,4,Will Arnett,actor,Messiah
477302,1,Thomas Horn,actor,Oskar Schell
477302,2,Tom Hanks,actor,Thomas Schell
477302,3,Sandra Bullock,actress,Linda Schell
477302,4,Max von Sydow,actor,The Renter
477347,1,Ben Stiller,actor,Larry Daley
477347,2,Carla Gugino,actress,Rebecca
477347,3,Ricky Gervais,actor,Dr. McPhee
477347,4,Dick Van Dyke,actor,Cecil
477348,1,Tommy Lee Jones,actor,Ed Tom Bell
477348,2,Javier Bardem,actor,Anton Chigurh
477348,3,Josh Brolin,actor,Llewelyn Moss
477348,4,Woody Harrelson,actor,Carson Wells
478087,1,Jim Sturgess,actor,Ben
478087,2,Kate Bosworth,actress,Jill
478087,3,Kevin Spacey,actor,Micky Rosa
478087,4,Aaron Yoo,actor,Choi
478134,1,Tommy Lee Jones,actor,Hank Deerfield
478134,2,Charlize Theron,actress,Det. Emily Sanders
478134,3,Jonathan Tucker,actor,Mike Deerfield
478134,4,Jason Patric,actor,Lt. Kirklander
478304,1,Brad Pitt,actor,Mr. O'Brien
478304,2,Sean Penn,actor,Jack
478304,3,Jessica Chastain,actress,Mrs. O'Brien
478304,4,Hunter McCracken,actor,Young Jack
478311,1,Seth Rogen,actor,Ben Stone
478311,2,Katherine Heigl,actress,Alison Scott
478311,3,Paul Rudd,actor,Pete
478311,4,Leslie Mann,actress,Debbie
478566,1,Jean-Paul Rouve,actor,Vincent
478566,2,Marilou Berry,actress,Nadine
478566,3,Omar Sy,actor,Joseph
478566,4,Lannick Gautry,actor,Daniel
478724,1,Alain Chabat,actor,Luis Costa
478724,2,Charlotte Gainsbourg,actress,Emma
478724,3,Bernadette Lafont,actress,Geneviève Costa
478724,4,Wladimir Yordanoff,actor,Francis Bertoff
478970,1,Paul Rudd,actor,Scott Lang|Ant-Man
478970,2,Michael Douglas,actor,Dr. Hank Pym
478970,3,Corey Stoll,actor,Darren Cross|Yellowjacket
478970,4,Evangeline Lilly,actress,Hope Van Dyne
479143,1,Sylvester Stallone,actor,Rocky Balboa
479143,2,Antonio Tarver,actor,Mason 'The Line' Dixon
479143,3,Milo Ventimiglia,actor,Robert Balboa Jr.
479143,4,Burt Young,actor,Paulie
479162,1,Michael Rapaport,actor,Les
479162,2,Paul Blackthorne,actor,Jonas Exiler
479162,3,Josh Peck,actor,Joey
479162,4,Robert Baker,actor,Everett
479468,3,Joe Cairo,actor,New York Studio Shoot
479468,4,David Carlo,actor,New York Studio Shoot
479500,1,Emma Roberts,actress,Nancy Drew
479500,2,Tate Donovan,actor,Carson Drew
479500,3,Max Thieriot,actor,Ned Nickerson
479500,4,Craig Gellis,actor,Thug
479528,1,Michael Vartan,actor,Pete McKell
479528,2,Radha Mitchell,actress,Kate Ryan
479528,3,Sam Worthington,actor,Neil Kelly
479528,4,Caroline Brazier,actress,Mary Ellen
479760,1,Ray Winstone,actor,Sweeney Todd
479760,2,Essie Davis,actress,Mrs Lovett
479760,3,David Warner,actor,Fielding
479760,4,Tom Hardy,actor,Matthew
479884,1,Jason Statham,actor,Chev Chelios
479884,2,Amy Smart,actress,Eve
479884,3,Carlos Sanz,actor,Carlito
479884,4,Jose Pablo Cantillo,actor,Verona
479952,1,Ben Stiller,actor,Alex
479952,2,Chris Rock,actor,Marty|Additional Zebras
479952,3,David Schwimmer,actor,Melman
479952,4,Jada Pinkett Smith,actress,Gloria
479997,1,Nicolas Cage,actor,Behmen
479997,2,Ron Perlman,actor,Felson
479997,3,Claire Foy,actress,The Girl
479997,4,Stephen Campbell Moore,actor,Debelzaq
480025,1,Thomas Turgoose,actor,Shaun
480025,2,Stephen Graham,actor,Combo
480025,3,Jo Hartley,actress,Cynth
480025,4,Andrew Shim,actor,Milky
480239,1,Taylor Schilling,actress,Dagny Taggart
480239,2,Grant Bowler,actor,Henry 'Hank' Rearden
480239,3,Matthew Marsden,actor,James Taggart
480239,4,Edi Gathegi,actor,Eddie Willers
480242,1,Steve Carell,actor,Dan
480242,2,Juliette Binoche,actress,Marie
480242,3,Dane Cook,actor,Mitch
480242,4,Alison Pill,actress,Jane
480249,1,Will Smith,actor,Robert Neville
480249,2,Alice Braga,actress,Anna
480249,3,Charlie Tahan,actor,Ethan
480249,4,Salli Richardson-Whitfield,actress,Zoe Neville
480255,1,Idris Elba,actor,Roque
480255,2,Zoe Saldana,actress,Aisha
480255,3,Jeffrey Dean Morgan,actor,Clay
480255,4,Chris Evans,actor,Jensen
480269,1,Sienna Miller,actress,Katya
480269,2,Steve Buscemi,actor,Pierre Peders
480269,3,Michael Buscemi,actor,Robert Peders
480269,4,Tara Elders,actress,Maggie
480669,1,Karra Elejalde,actor,Héctor
480669,2,Candela Fernández,actress,Clara
480669,3,Bárbara Goenaga,actress,La Chica en el Bosque
480669,4,Nacho Vigalondo,actor,El Joven
480687,1,Owen Wilson,actor,Rick
480687,2,Jason Sudeikis,actor,Fred
480687,3,Christina Applegate,actress,Grace
480687,4,Jenna Fischer,actress,Maggie
481141,1,Catherine Zeta-Jones,actress,Kate
481141,2,Aaron Eckhart,actor,Nick
481141,3,Abigail Breslin,actress,Zoe
481141,4,Patricia Clarkson,actress,Paula
481369,1,Jim Carrey,actor,Walter Sparrow|Fingerling
481369,2,Virginia Madsen,actress,Agatha Sparrow|Fabrizia
481369,3,Logan Lerman,actor,Robin Sparrow
481369,4,Danny Huston,actor,Isaac French|Dr. Miles Phoenix
481499,1,Nicolas Cage,actor,Grug
481499,2,Ryan Reynolds,actor,Guy
481499,3,Emma Stone,actress,Eep
481499,4,Catherine Keener,actress,Ugga
481536,1,John Cho,actor,Harold
481536,2,Kal Penn,actor,Kumar
481536,3,Neil Patrick Harris,actor,Neil Patrick Harris
481536,4,Rob Corddry,actor,Ron Fox
481797,1,Tim Roth,actor,Dominic Matei
481797,2,Alexandra Maria Lara,actress,Veronica|Laura|Rupini
481797,3,Bruno Ganz,actor,Prof. Roman Stanciulescu
481797,4,André Hennicke,actor,Dr. Josef Rudolf
482088,1,Audrey Tautou,actress,Irène
482088,2,Gad Elmaleh,actor,Jean
482088,3,Marie-Christine Adam,actress,Madeleine
482088,4,Vernon Dobtcheff,actor,Jacques
482463,1,Eduardo Verástegui,actor,José
482463,2,Tammy Blanchard,actress,Nina
482463,3,Manny Perez,actor,Manny
482463,4,Angélica Aragón,actress,Mother
482527,1,Samaire Armstrong,actress,Nell Bedworth
482527,2,Kevin Zegers,actor,Woody Deane
482527,3,Sherry Miller,actress,Katherine Bedworth
482527,4,Robert Joy,actor,Ted Bedworth
482546,1,Renée Zellweger,actress,Beatrix Potter
482546,2,Ewan McGregor,actor,Norman Warne
482546,3,Emily Watson,actress,Millie Warne
482546,4,Barbara Flynn,actress,Helen Potter
482571,1,Christian Bale,actor,Alfred Borden
482571,2,Hugh Jackman,actor,Robert Angier
482571,3,Scarlett Johansson,actress,Olivia Wenscombe
482571,4,Michael Caine,actor,Cutter
482572,1,Edward Norton,actor,Ray Tierney
482572,2,Colin Farrell,actor,Jimmy Egan
482572,3,Noah Emmerich,actor,Francis Tierney| Jr.
482572,4,Jon Voight,actor,Francis Tierney| Sr.
482606,1,Scott Speedman,actor,James Hoyt
482606,2,Liv Tyler,actress,Kristen McKay
482606,3,Gemma Ward,actress,Dollface
482606,4,Alex Fisher,actor,Mormon Boy #1
483607,1,Rhona Mitra,actress,Eden Sinclair
483607,2,Bob Hoskins,actor,Bill Nelson
483607,3,Alexander Siddig,actor,John Hatcher
483607,4,Caryn Peterson,actress,Vagrant Girl
483726,1,Robin Williams,actor,Tom Dobbs
483726,2,Laura Linney,actress,Eleanor Green
483726,3,Lewis Black,actor,Eddie Langston
483726,4,Christopher Walken,actor,Jack Menken
484439,1,Tom McGrath,actor,Skipper
484439,2,Chris Miller,actor,Kowalski
484439,3,Christopher Knights,actor,Private
484439,4,John DiMaggio,actor,Rico
484562,1,Alexander Ludwig,actor,Will Stanton
484562,2,Ian McShane,actor,Merriman Lyon
484562,3,Christopher Eccleston,actor,The Rider
484562,4,Frances Conroy,actress,Miss Greythorne
485323,1,Vic Mignogna,actor,Edward Elric
